replicate,seed,status,theta_hat,se_theta,p_equivalence,reject
72,101072,success,0.03658745138955372,0.009158158766832765,0.07152235508739688,False
73,101073,success,0.0529402786253493,0.013373855105414388,0.5870070762602398,False
74,101074,success,0.048246842387070756,0.01273411894895695,0.4452490181839562,False
75,101075,success,0.05104767034614339,0.01192652352284865,0.5349995608472379,False
76,101076,success,0.05546422788984218,0.01285772843854315,0.6645729683288149,False
77,101077,success,0.05618282757637629,0.011379792924135755,0.7065439961788105,False
78,101078,success,0.04400915664125523,0.011018612976532059,0.29332323279875777,False
79,101079,success,0.04244351001137666,0.010845056330564706,0.2429739463039846,False
80,101080,success,0.056066786753643745,0.013237479490773287,0.6766328919423743,False
81,101081,success,0.028764598530132086,0.00947344126194136,0.012494520945905483,True
82,101082,success,0.05110555940284751,0.013842500183405356,0.5318284945884959,False
83,101083,success,0.043029931120495836,0.012202642905282278,0.283934281653062,False
84,101084,success,0.07840582655217027,0.014870190462272668,0.9719496795985612,False
85,101085,success,0.0484337721657581,0.012289346747348377,0.44929371324674805,False
86,101086,success,0.05019309384798791,0.01146393338174086,0.5067193043749243,False
87,101087,success,0.043102592297317145,0.011837669114654014,0.28005907176559397,False
88,101088,success,0.05023298511791243,0.012957257444337114,0.5071730152983477,False
89,101089,success,0.03729923577889784,0.010550741062511184,0.11433743652303274,False
90,101090,success,0.04112505992777016,0.01124587125559396,0.21500539518980993,False
91,101091,success,0.03500840266735278,0.009251322374608129,0.052564435936350996,False
92,101092,success,0.041423018769390224,0.010953988879680488,0.21681334325481688,False
93,101093,success,0.05973439619922638,0.012977629587745353,0.7733998887987341,False
94,101094,success,0.03613942669955746,0.010357403243156888,0.09041096343528232,False
95,101095,success,0.05777812247457569,0.012487533249606827,0.7333153557436729,False
96,101096,success,0.043963867309300436,0.011408569201226224,0.29837233561412246,False
97,101097,success,0.045032386871083845,0.012807872388257315,0.34906121453635386,False
98,101098,success,0.044450282819222635,0.010101578496758733,0.2913685450572483,False
99,101099,success,0.051406742320180936,0.011857162441438317,0.5472199993996079,False
100,101100,success,0.05089123136129126,0.011901975625807009,0.5298452871486278,False
101,101101,success,0.03200791577702726,0.009155804268073097,0.024701248543273158,True
102,101102,success,0.05079240772952143,0.012413892779206976,0.5254481333689855,False
103,101103,success,0.051433584025762855,0.012300244151213854,0.5463913653203765,False
104,101104,success,0.04634342429567046,0.011908427708754929,0.37939968597686813,False
105,101105,success,0.03642275784247895,0.008929155272551002,0.06418618871189201,False
106,101106,success,0.061712263651587794,0.013745269134376244,0.8029190853783565,False
107,101107,success,0.04339090498376998,0.01104486490196855,0.2747911274185396,False
108,101108,success,0.045521294857873956,0.01168535196026052,0.3507578775337159,False
109,101109,success,0.04454020985694528,0.011884709465352111,0.3229748450403989,False
110,101110,success,0.03504808507079734,0.010599537488275414,0.07917841019333521,False
111,101111,success,0.03734588369721422,0.009750900740321016,0.097188657409924,False
112,101112,success,0.05505955406804162,0.011190381533122401,0.6744138420930723,False
113,101113,success,0.05558018436388758,0.01319055653695139,0.6638683808633126,False
114,101114,success,0.044349350918867644,0.011919207910995006,0.31772169940680584,False
115,101115,success,0.04211666556847552,0.01040756502843667,0.22438657879997226,False
116,101116,success,0.05022820484319144,0.012464489456929028,0.5073035863215698,False
117,101117,success,0.10198251054166418,0.01793746801528859,0.9981221563392966,False
118,101118,success,0.03586466809404383,0.009317062157692974,0.06461507144623586,False
119,101119,success,0.07734827041951044,0.016220894754090096,0.9541011614461572,False
120,101120,success,0.04315329846890261,0.010010272142651894,0.24699782156062727,False
121,101121,success,0.06352815812677615,0.015575070276055484,0.8074609115451308,False
122,101122,success,0.030814029189318762,0.009297317740234767,0.019527696517515937,True
123,101123,success,0.02464195431711769,0.010012206734457286,0.005659179821315632,True
124,101124,success,0.07585553683666513,0.015437323316364495,0.9530203020334709,False
125,101125,success,0.05000759554602355,0.014357006288257193,0.5002110596212981,False
126,101126,success,0.050575441328103085,0.012566190001466061,0.5182623108167812,False
127,101127,success,0.049102383626475274,0.011074324854756134,0.4676995741058818,False
128,101128,success,0.06550451754389484,0.013637353188013106,0.872213183749869,False
129,101129,success,0.049249096210377936,0.011182315423049384,0.4732307421703771,False
130,101130,success,0.0675215321002211,0.0160441984331974,0.8626008094442046,False
131,101131,success,0.042402233369591605,0.011328546839846392,0.2512139795877374,False
132,101132,success,0.05224166010345098,0.011810028549334675,0.5752709432951633,False
133,101133,success,0.05496143954395135,0.014702488647786937,0.632113323312441,False
134,101134,success,0.09738981366524674,0.016798129518657827,0.9976073070179553,False
135,101135,success,0.09912695196094341,0.01698463465661396,0.9980886587191763,False
136,101136,success,0.03169294485590851,0.010284347243598719,0.0375306843826276,True
137,101137,success,0.03862236486178428,0.010555692637930776,0.14054650673106756,False
138,101138,success,0.05367066706955322,0.011497622857251361,0.6252332084964107,False
139,101139,success,0.038286412585094576,0.009642394313801315,0.11222105586161318,False
140,101140,success,0.053257605464233373,0.011539824809262208,0.6111403643906766,False
141,101141,success,0.051841618981118186,0.01231451373153301,0.5594396405749085,False
142,101142,success,0.05781286029571693,0.013630589490060952,0.7167405498900205,False
143,101143,success,0.03413576411835571,0.012321167216911292,0.09894967280754235,False
144,101144,success,0.05682445280607902,0.012311970471365941,0.7103112122268336,False
145,101145,success,0.04966736066154023,0.012122973113817687,0.48905489230533983,False
146,101146,success,0.07538297143184065,0.015710007669970983,0.9469225527095236,False
147,101147,success,0.04866338911140795,0.012263410163768298,0.4566045055055669,False
148,101148,success,0.03349742098979429,0.009262964241334553,0.037410044207976556,True
149,101149,success,0.05966171945768531,0.01421815174322099,0.7516002568902891,False
150,101150,success,0.058132045958987674,0.015024263892480095,0.7058361020862087,False
151,101151,success,0.04761007549456978,0.011392654149278,0.41692059886501315,False
