replicate,seed,status,theta_hat,se_theta,p_equivalence,reject
37,91037,success,0.05012518114920321,0.014054552559799033,0.5035532538386662,False
38,91038,success,0.0735350077331602,0.015365789817821524,0.9371955524255458,False
39,91039,success,0.04463364517065106,0.012098434659538563,0.32868116774267836,False
40,91040,success,0.03493212210650141,0.009555361309048983,0.05740892333014026,False
41,91041,success,0.050283722163655696,0.012206129156984892,0.5092722741004587,False
42,91042,success,0.0614014888338171,0.013912020265417893,0.7937614556243386,False
43,91043,success,0.0470459642191633,0.01197897400225929,0.40260823056772393,False
44,91044,success,0.052902414713122584,0.013737871236196878,0.5836621206913704,False
45,91045,success,0.048351164347342226,0.013871200368909209,0.452690143991399,False
46,91046,success,0.07294886651340737,0.013947342680382002,0.9500556519243062,False
47,91047,success,0.03151785317527225,0.007848210991059944,0.009262591620194863,True
48,91048,success,0.03637762089792066,0.01100967075380824,0.10798595138733258,False
49,91049,success,0.05117466651541559,0.013951823889878864,0.5335490953376512,False
50,91050,success,0.05945143929749321,0.013751944847737117,0.7540469107355692,False
51,91051,success,0.05621071285334574,0.012317298389510064,0.6929490209150896,False
52,91052,success,0.05762982033888529,0.013561573249271026,0.7131483435194762,False
53,91053,success,0.06024711660609666,0.011973198001442715,0.8039562752109074,False
54,91054,success,0.04661343126701502,0.010778514538458595,0.37668599939570124,False
55,91055,success,0.02754686145055503,0.009714096104332033,0.010405451337190627,True
56,91056,success,0.06135773946138835,0.011657249330882089,0.8350479315194328,False
57,91057,success,0.04315727345524202,0.011366367493146047,0.27358199383033766,False
58,91058,success,0.058387614125169726,0.01379782876265033,0.7283710336370921,False
59,91059,success,0.051673795397356864,0.011989589368674334,0.5555135851302877,False
60,91060,success,0.02465987575770857,0.00929454703881416,0.0032020195083309454,True
61,91061,success,0.036181705784236434,0.00917566439916697,0.0660371731624229,False
62,91062,success,0.04510207891142578,0.011498625946476337,0.3350695618651448,False
63,91063,success,0.06291926239416785,0.015003574798745895,0.8054027183426065,False
64,91064,success,0.04329149146667026,0.011122072388785908,0.2731975583176136,False
65,91065,success,0.05347901376379301,0.012227092439254803,0.6119991032803824,False
66,91066,success,0.05094909435537848,0.011389912171654845,0.5332044833281839,False
67,91067,success,0.03400381593990912,0.010683586591373561,0.06716186956199882,False
68,91068,success,0.060620349204084094,0.012469896991609396,0.8028038560294937,False
69,91069,success,0.03963633268487754,0.010409074103785417,0.15971308842568932,False
70,91070,success,0.03692806982763322,0.010243345612792254,0.10095323945877493,False
71,91071,success,0.05163890214169585,0.010873098121461897,0.5599056487340679,False
72,91072,success,0.06012512152802621,0.011785411825510041,0.8048637444559292,False
73,91073,success,0.024949595577424318,0.009128564785984271,0.003033134005910634,True
74,91074,success,0.040873881162994445,0.010965654620171747,0.20263513840858988,False
75,91075,success,0.05920379234912112,0.014306207857084677,0.739999076201342,False
76,91076,success,0.043681700294226175,0.011741697171245152,0.29525128824782115,False
77,91077,success,0.044829002518801085,0.011943002444606329,0.33251719606891805,False
78,91078,success,0.06367967783135514,0.012320806080389254,0.8665631352302238,False
79,91079,success,0.035654175796523406,0.010223646128625603,0.08027854613015778,False
80,91080,success,0.05018539035454233,0.013374572597762598,0.5055297230550035,False
81,91081,success,0.045550556044280134,0.01108852570219316,0.3441122925607122,False
82,91082,success,0.05618789386240668,0.014588285991207794,0.6642785960012954,False
83,91083,success,0.059036849551746616,0.012799780293625232,0.7599109030725449,False
84,91084,success,0.078296019558745,0.015805625298482427,0.9632931290791786,False
85,91085,success,0.06724077977534351,0.01406233847194931,0.8899053830752717,False
86,91086,success,0.061601138950897444,0.013148015826948845,0.8112059538160243,False
87,91087,success,0.07197628976601797,0.01718670599261478,0.8994950409196889,False
88,91088,success,0.033439515030014966,0.009477582555551804,0.04028986724884505,True
89,91089,success,0.04780286996069235,0.01176785250765942,0.4259455301447254,False
90,91090,success,0.06640674707335949,0.014033024947475412,0.8788289150846389,False
91,91091,success,0.06406843226409502,0.014886774487495553,0.8276779415568786,False
92,91092,success,0.054307097973850964,0.012197268979290165,0.6380007095157745,False
93,91093,success,0.04956693535112171,0.012242238935771168,0.4858905079636747,False
94,91094,success,0.06168045575216358,0.015046568129549782,0.7812102366137101,False
95,91095,success,0.04577109523531126,0.010039015229382067,0.33678737398462083,False
96,91096,success,0.04709630009485061,0.011994327866615903,0.4043554370896047,False
97,91097,success,0.0279699080559982,0.00902358801131575,0.0073154349656909924,True
98,91098,success,0.04070833972990261,0.011623484157333174,0.21203306942301947,False
99,91099,success,0.05528702875969978,0.013134924493506324,0.6563481641031246,False
100,91100,success,0.02886862078427772,0.010282054291689826,0.019931248305061162,True
101,91101,success,0.031464336630808824,0.008234812457763706,0.01219622818378746,True
102,91102,success,0.05096289892178977,0.012145874292590654,0.5315941919882475,False
103,91103,success,0.061060254221614665,0.01460165804496244,0.7756145274609283,False
104,91104,success,0.0372500384465463,0.011083550154950998,0.12499987926996808,False
105,91105,success,0.053052035431543104,0.014525616203085174,0.583210653442721,False
